Event_ID_Internal,GLIDE,Date,District,Latitude,Longitude,Hazard_Type,GEE_Start,GEE_End,Severity_Index_Name,Severity_Score,Validated_Affected,Full_Description,Raw_Severity_Score,Data_Source,Confidence,Severity_Index,Confidence_Bin,Requires_Manual_Review

As of 20 August, 5.7 million people in 27 districts have been affected by floods with 300,000 people in emergency shelters, and 98 people known to have died. Access to affected areas is restricted with roads and bridges damaged. The Government allocated US$820,000 as well as rice and dry food parcels, and 1,945 local medical teams have deployed to prevent outbreaks of disease. ([OCHA, 21 Aug 2017](https://reliefweb.int/node/2179619))

As of 27 August, the Government of Bangladesh reports that the floods have affected 32 districts in the northern, north eastern and central parts of the country due to the overflowing of the Brahmaputra-Jamuna river, affecting a total of more than 8 million people. The Ministry of Disaster Management and Relief (MoDMR) informs that 335 shelters in flood-affected areas are sheltering more than 106,000 people. ([UN RC Bangladesh, 28 Aug 2017](https://reliefweb.int/node/2191624))

On 1 September 2017, the HCTT launched an [Emergency Response Plan](https://reliefweb.int/node/2198809) to complement the timely and effective response by the Government of Bangladesh. The plan is seeking US$12 million to provide immediate humanitarian assistance to 330,000 people (45 per cent men, 55 per cent women, 51 per cent children) (66,000 HH) for the next 6 months (August 2017 – January 2018), primarily in the six most affected districts: Gaibhandha, Dinajpur, Kurigram, Amalpur, Nilphamari and Sirajganj. ([UN RC Bangladesh, 4 Sep 2017](https://reliefweb.int/node/2201474))

As of 18 September, floodwaters had begun to recede in 30 of the 32 affected districts, according to the MoDMR. An estimated total of 103,855 houses are reported to have been destroyed and 633,792 have been partially damaged; 145 persons are known to have lost their lives due to the floods. According to an assessment conducted by the Shelter Cluster on 6-9 September 2017, vulnerable, marginalized and poorer communities were the worst affected by the floods, especially communities building with mud-houses or living on chars and embankments. While many are recovering, there remain specific groups that still have urgent needs for emergency shelter support. ([UN RC Bangladesh, 18 Sep 2017](https://reliefweb.int/node/2224954))

As of 28 September, widespread flooding has killed 145 people, affected 8 million people across 32 districts, destroyed 103,855 houses, and damaged 4,636 education infrastructure. According to the needs analysis report issued on 20 September, the priority concerns of flood-affected communities are food security, livelihood and shelter. In the flood-affected areas, most of the crop lands has been submerged for at least 5-7 days causing damage to crops, houses, infrastructures. Most of the houses are made of mud and straw and they have been fully damaged. Many people are still living in makeshifts shelters, in relatives’ home or under the open sky. ([UN RC Bangladesh, 28 Sep 2017](https://reliefweb.int/node/2247819/))
### Appeals & Response Plans

- [![UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/d2/13/d2138af8-b562-3716-a32c-40e1cd1e10ce.png) UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018)](https://reliefweb.int/node/2198809)

### Useful Links

- [Bangladesh Directorate General of Health Services: Health situation & interventions in flood affected areas](http://www.dghs.gov.bd/index.php/en/home/4601-health-situation-interventions-in-flood-affectedareas)",1,TIF_Calculated,1,1,Certain,FALSE
Event_2527,LS-2017-000068-BGD,6/13/2017,Pabna,24.0063,89.2493,Flash Flood,4/24/2017,8/2/2017,MODERATE_RISK,1,0,"Deadly mudslides triggered by torrential monsoon rains in southeastern Bangladesh are estimated to have claimed at least 135 lives. This disaster occurred just two weeks after Cyclone Mora killed 9 people and caused significant damage across the region. In addition to mudslides, the rains caused severe flooding in low-lying areas, causing significant damage to road and communication infrastructure. Remote communities in Bandarban, Chittagong and Rangamati districts have been cut off and remain without water, electricity, and food supplies. Communities of Rohingya refugees in Bandarban district may also have been affected. Further mudslides are feared due to continued rainfall.

The total estimated death toll currently stands at 98 from Rangamati district, 30 from Chittagong district and 7 from Bandarban district. Many others are injured and in need of medical assistance. ([UN RC, 14 Jun 2017](https://reliefweb.int/node/2075364))

Renewed mudslides in south-eastern Bangladesh have claimed additional lives and further damage to homes and infrastructure. Collapsing hillsides and heavy flooding are now estimated to have killed over 150 people across five districts. ([UN RC, 15 Jun 2017](https://reliefweb.int/node/2077774))

As of 16 June, floods and landslides in the Chittagong Hill Tract region and surrounding areas have killed 156 people. According to UNICEF, 30 to 40 per cent of water points in the affected areas are flooded.([OCHA, 19 Jun 2017](https://reliefweb.int/node/2082584))

The June landslides, which started on 13 June with a few episodes, resulted in heavy loss of life (160 persons), injury (187 persons), and destruction of houses (6,000 structures) and other key infrastructures despite being localized in impact. It is the worst landslide-related disaster since 2007. It affected about 80,000 persons across five districts: Bandarban, Chittagong, Cox’s Bazar, Khagrachari and, Rangamati. Among these people, 34, 000 were severely impacted as they lost their houses together with their belongings, basic necessities, livelihoods and food stocks.Approximately 46% of the most affected persons are from Rangamati, 25% from Bandarban, 25% from Chittagong, 2% from Cox’s Bazar and, 1% from Khagrachari. ([HCTT Response Plan, 12 Jul 2017](https://reliefweb.int/node/2118984))

Monsoon rains have triggered flooding across 11 districts in northeastern Bangladesh, affecting at least 1.3 million people as of 16 July. NGO partners report that vast areas of Moulvibazar and Sylhet remain under water affecting agricultural livelihoods. The Government has released cash grants and distributed food to the affected districts. ([OCHA, 17 Jul 2017](https://reliefweb.int/node/2125374))

On 22 and 23 July, new landslides affected the district of Bandarban in the Chittagong Hill Tracts, with preliminary reports indicating that 6 people have died and 4 people are still missing. Currently, 1,500 people in eight shelter camps are still receiving emergency shelter assistance and food assistance from national authorities. Complementing the government’s efforts, several humanitarian partners are providing shelter assistance, psychosocial support, NFIs and cash for food to 4,300 households. Other agencies are providing shelter, WASH and Sexual and Reproductive Health assistance to 1,500 households. ([OCHA, 24 Jul 2017](https://reliefweb.int/node/2135559))

As of the end of July 2017, national authorities are sheltering roughly 1,500 persons, who receive three cooked meals per day. National authorities are also supporting landslide victims (the families of dead or injured people) through the provision of cash and food packages...According to the government, some 39,164 persons remain severely affected in Bandarban and Rangamati districts. ([UN RC Bangladesh, 31 Jul 2017](https://reliefweb.int/node/2149154))

Flooding has affected the eastern, southern and northern regions of Bangladesh. As of 14 August, 12 deaths have been confirmed, including six children. An estimated 586,000 people in 356 unions of 20 upazilas have been affected. The Government has opened 973 emergency flood shelters, hosting an estimated 68,500 people. The waters of 23 rivers have risen beyond the danger line and further heavy rain and an increased risk of landslides is forecast for coming days. The Government has allocated 31 million BDT and 10,630 MT of rice to flood-affected districts.  ([OCHA, 15 Aug 2017](https://reliefweb.int/node/2169969))

As of 20 August, 5.7 million people in 27 districts have been affected by floods with 300,000 people in emergency shelters, and 98 people known to have died. Access to affected areas is restricted with roads and bridges damaged. The Government allocated US$820,000 as well as rice and dry food parcels, and 1,945 local medical teams have deployed to prevent outbreaks of disease. ([OCHA, 21 Aug 2017](https://reliefweb.int/node/2179619))

As of 27 August, the Government of Bangladesh reports that the floods have affected 32 districts in the northern, north eastern and central parts of the country due to the overflowing of the Brahmaputra-Jamuna river, affecting a total of more than 8 million people. The Ministry of Disaster Management and Relief (MoDMR) informs that 335 shelters in flood-affected areas are sheltering more than 106,000 people. ([UN RC Bangladesh, 28 Aug 2017](https://reliefweb.int/node/2191624))

On 1 September 2017, the HCTT launched an [Emergency Response Plan](https://reliefweb.int/node/2198809) to complement the timely and effective response by the Government of Bangladesh. The plan is seeking US$12 million to provide immediate humanitarian assistance to 330,000 people (45 per cent men, 55 per cent women, 51 per cent children) (66,000 HH) for the next 6 months (August 2017 – January 2018), primarily in the six most affected districts: Gaibhandha, Dinajpur, Kurigram, Amalpur, Nilphamari and Sirajganj. ([UN RC Bangladesh, 4 Sep 2017](https://reliefweb.int/node/2201474))

As of 18 September, floodwaters had begun to recede in 30 of the 32 affected districts, according to the MoDMR. An estimated total of 103,855 houses are reported to have been destroyed and 633,792 have been partially damaged; 145 persons are known to have lost their lives due to the floods. According to an assessment conducted by the Shelter Cluster on 6-9 September 2017, vulnerable, marginalized and poorer communities were the worst affected by the floods, especially communities building with mud-houses or living on chars and embankments. While many are recovering, there remain specific groups that still have urgent needs for emergency shelter support. ([UN RC Bangladesh, 18 Sep 2017](https://reliefweb.int/node/2224954))

As of 28 September, widespread flooding has killed 145 people, affected 8 million people across 32 districts, destroyed 103,855 houses, and damaged 4,636 education infrastructure. According to the needs analysis report issued on 20 September, the priority concerns of flood-affected communities are food security, livelihood and shelter. In the flood-affected areas, most of the crop lands has been submerged for at least 5-7 days causing damage to crops, houses, infrastructures. Most of the houses are made of mud and straw and they have been fully damaged. Many people are still living in makeshifts shelters, in relatives’ home or under the open sky. ([UN RC Bangladesh, 28 Sep 2017](https://reliefweb.int/node/2247819/))
### Appeals & Response Plans

- [![UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/d2/13/d2138af8-b562-3716-a32c-40e1cd1e10ce.png) UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018)](https://reliefweb.int/node/2198809)

### Useful Links

- [Bangladesh Directorate General of Health Services: Health situation & interventions in flood affected areas](http://www.dghs.gov.bd/index.php/en/home/4601-health-situation-interventions-in-flood-affectedareas)",1,TIF_Calculated,1,1,Certain,FALSE
Event_2528,LS-2017-000068-BGD,6/13/2017,Rajshahi,24.3745,88.6042,Flash Flood,4/24/2017,8/2/2017,MODERATE_RISK,1,0,"Deadly mudslides triggered by torrential monsoon rains in southeastern Bangladesh are estimated to have claimed at least 135 lives. This disaster occurred just two weeks after Cyclone Mora killed 9 people and caused significant damage across the region. In addition to mudslides, the rains caused severe flooding in low-lying areas, causing significant damage to road and communication infrastructure. Remote communities in Bandarban, Chittagong and Rangamati districts have been cut off and remain without water, electricity, and food supplies. Communities of Rohingya refugees in Bandarban district may also have been affected. Further mudslides are feared due to continued rainfall.

The total estimated death toll currently stands at 98 from Rangamati district, 30 from Chittagong district and 7 from Bandarban district. Many others are injured and in need of medical assistance. ([UN RC, 14 Jun 2017](https://reliefweb.int/node/2075364))

Renewed mudslides in south-eastern Bangladesh have claimed additional lives and further damage to homes and infrastructure. Collapsing hillsides and heavy flooding are now estimated to have killed over 150 people across five districts. ([UN RC, 15 Jun 2017](https://reliefweb.int/node/2077774))

As of 16 June, floods and landslides in the Chittagong Hill Tract region and surrounding areas have killed 156 people. According to UNICEF, 30 to 40 per cent of water points in the affected areas are flooded.([OCHA, 19 Jun 2017](https://reliefweb.int/node/2082584))

The June landslides, which started on 13 June with a few episodes, resulted in heavy loss of life (160 persons), injury (187 persons), and destruction of houses (6,000 structures) and other key infrastructures despite being localized in impact. It is the worst landslide-related disaster since 2007. It affected about 80,000 persons across five districts: Bandarban, Chittagong, Cox’s Bazar, Khagrachari and, Rangamati. Among these people, 34, 000 were severely impacted as they lost their houses together with their belongings, basic necessities, livelihoods and food stocks.Approximately 46% of the most affected persons are from Rangamati, 25% from Bandarban, 25% from Chittagong, 2% from Cox’s Bazar and, 1% from Khagrachari. ([HCTT Response Plan, 12 Jul 2017](https://reliefweb.int/node/2118984))

Monsoon rains have triggered flooding across 11 districts in northeastern Bangladesh, affecting at least 1.3 million people as of 16 July. NGO partners report that vast areas of Moulvibazar and Sylhet remain under water affecting agricultural livelihoods. The Government has released cash grants and distributed food to the affected districts. ([OCHA, 17 Jul 2017](https://reliefweb.int/node/2125374))

On 22 and 23 July, new landslides affected the district of Bandarban in the Chittagong Hill Tracts, with preliminary reports indicating that 6 people have died and 4 people are still missing. Currently, 1,500 people in eight shelter camps are still receiving emergency shelter assistance and food assistance from national authorities. Complementing the government’s efforts, several humanitarian partners are providing shelter assistance, psychosocial support, NFIs and cash for food to 4,300 households. Other agencies are providing shelter, WASH and Sexual and Reproductive Health assistance to 1,500 households. ([OCHA, 24 Jul 2017](https://reliefweb.int/node/2135559))

As of the end of July 2017, national authorities are sheltering roughly 1,500 persons, who receive three cooked meals per day. National authorities are also supporting landslide victims (the families of dead or injured people) through the provision of cash and food packages...According to the government, some 39,164 persons remain severely affected in Bandarban and Rangamati districts. ([UN RC Bangladesh, 31 Jul 2017](https://reliefweb.int/node/2149154))

Flooding has affected the eastern, southern and northern regions of Bangladesh. As of 14 August, 12 deaths have been confirmed, including six children. An estimated 586,000 people in 356 unions of 20 upazilas have been affected. The Government has opened 973 emergency flood shelters, hosting an estimated 68,500 people. The waters of 23 rivers have risen beyond the danger line and further heavy rain and an increased risk of landslides is forecast for coming days. The Government has allocated 31 million BDT and 10,630 MT of rice to flood-affected districts.  ([OCHA, 15 Aug 2017](https://reliefweb.int/node/2169969))

As of 20 August, 5.7 million people in 27 districts have been affected by floods with 300,000 people in emergency shelters, and 98 people known to have died. Access to affected areas is restricted with roads and bridges damaged. The Government allocated US$820,000 as well as rice and dry food parcels, and 1,945 local medical teams have deployed to prevent outbreaks of disease. ([OCHA, 21 Aug 2017](https://reliefweb.int/node/2179619))

As of 27 August, the Government of Bangladesh reports that the floods have affected 32 districts in the northern, north eastern and central parts of the country due to the overflowing of the Brahmaputra-Jamuna river, affecting a total of more than 8 million people. The Ministry of Disaster Management and Relief (MoDMR) informs that 335 shelters in flood-affected areas are sheltering more than 106,000 people. ([UN RC Bangladesh, 28 Aug 2017](https://reliefweb.int/node/2191624))

On 1 September 2017, the HCTT launched an [Emergency Response Plan](https://reliefweb.int/node/2198809) to complement the timely and effective response by the Government of Bangladesh. The plan is seeking US$12 million to provide immediate humanitarian assistance to 330,000 people (45 per cent men, 55 per cent women, 51 per cent children) (66,000 HH) for the next 6 months (August 2017 – January 2018), primarily in the six most affected districts: Gaibhandha, Dinajpur, Kurigram, Amalpur, Nilphamari and Sirajganj. ([UN RC Bangladesh, 4 Sep 2017](https://reliefweb.int/node/2201474))

As of 18 September, floodwaters had begun to recede in 30 of the 32 affected districts, according to the MoDMR. An estimated total of 103,855 houses are reported to have been destroyed and 633,792 have been partially damaged; 145 persons are known to have lost their lives due to the floods. According to an assessment conducted by the Shelter Cluster on 6-9 September 2017, vulnerable, marginalized and poorer communities were the worst affected by the floods, especially communities building with mud-houses or living on chars and embankments. While many are recovering, there remain specific groups that still have urgent needs for emergency shelter support. ([UN RC Bangladesh, 18 Sep 2017](https://reliefweb.int/node/2224954))

As of 28 September, widespread flooding has killed 145 people, affected 8 million people across 32 districts, destroyed 103,855 houses, and damaged 4,636 education infrastructure. According to the needs analysis report issued on 20 September, the priority concerns of flood-affected communities are food security, livelihood and shelter. In the flood-affected areas, most of the crop lands has been submerged for at least 5-7 days causing damage to crops, houses, infrastructures. Most of the houses are made of mud and straw and they have been fully damaged. Many people are still living in makeshifts shelters, in relatives’ home or under the open sky. ([UN RC Bangladesh, 28 Sep 2017](https://reliefweb.int/node/2247819/))
### Appeals & Response Plans

- [![UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/d2/13/d2138af8-b562-3716-a32c-40e1cd1e10ce.png) UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018)](https://reliefweb.int/node/2198809)

### Useful Links

- [Bangladesh Directorate General of Health Services: Health situation & interventions in flood affected areas](http://www.dghs.gov.bd/index.php/en/home/4601-health-situation-interventions-in-flood-affectedareas)",1,TIF_Calculated,1,1,Certain,FALSE
Event_2529,LS-2017-000068-BGD,6/13/2017,Sirajganj,24.4577,89.708,Flash Flood,4/24/2017,8/2/2017,MODERATE_RISK,1,0,"Deadly mudslides triggered by torrential monsoon rains in southeastern Bangladesh are estimated to have claimed at least 135 lives. This disaster occurred just two weeks after Cyclone Mora killed 9 people and caused significant damage across the region. In addition to mudslides, the rains caused severe flooding in low-lying areas, causing significant damage to road and communication infrastructure. Remote communities in Bandarban, Chittagong and Rangamati districts have been cut off and remain without water, electricity, and food supplies. Communities of Rohingya refugees in Bandarban district may also have been affected. Further mudslides are feared due to continued rainfall.

The total estimated death toll currently stands at 98 from Rangamati district, 30 from Chittagong district and 7 from Bandarban district. Many others are injured and in need of medical assistance. ([UN RC, 14 Jun 2017](https://reliefweb.int/node/2075364))

Renewed mudslides in south-eastern Bangladesh have claimed additional lives and further damage to homes and infrastructure. Collapsing hillsides and heavy flooding are now estimated to have killed over 150 people across five districts. ([UN RC, 15 Jun 2017](https://reliefweb.int/node/2077774))

As of 16 June, floods and landslides in the Chittagong Hill Tract region and surrounding areas have killed 156 people. According to UNICEF, 30 to 40 per cent of water points in the affected areas are flooded.([OCHA, 19 Jun 2017](https://reliefweb.int/node/2082584))

The June landslides, which started on 13 June with a few episodes, resulted in heavy loss of life (160 persons), injury (187 persons), and destruction of houses (6,000 structures) and other key infrastructures despite being localized in impact. It is the worst landslide-related disaster since 2007. It affected about 80,000 persons across five districts: Bandarban, Chittagong, Cox’s Bazar, Khagrachari and, Rangamati. Among these people, 34, 000 were severely impacted as they lost their houses together with their belongings, basic necessities, livelihoods and food stocks.Approximately 46% of the most affected persons are from Rangamati, 25% from Bandarban, 25% from Chittagong, 2% from Cox’s Bazar and, 1% from Khagrachari. ([HCTT Response Plan, 12 Jul 2017](https://reliefweb.int/node/2118984))

Monsoon rains have triggered flooding across 11 districts in northeastern Bangladesh, affecting at least 1.3 million people as of 16 July. NGO partners report that vast areas of Moulvibazar and Sylhet remain under water affecting agricultural livelihoods. The Government has released cash grants and distributed food to the affected districts. ([OCHA, 17 Jul 2017](https://reliefweb.int/node/2125374))

On 22 and 23 July, new landslides affected the district of Bandarban in the Chittagong Hill Tracts, with preliminary reports indicating that 6 people have died and 4 people are still missing. Currently, 1,500 people in eight shelter camps are still receiving emergency shelter assistance and food assistance from national authorities. Complementing the government’s efforts, several humanitarian partners are providing shelter assistance, psychosocial support, NFIs and cash for food to 4,300 households. Other agencies are providing shelter, WASH and Sexual and Reproductive Health assistance to 1,500 households. ([OCHA, 24 Jul 2017](https://reliefweb.int/node/2135559))

As of the end of July 2017, national authorities are sheltering roughly 1,500 persons, who receive three cooked meals per day. National authorities are also supporting landslide victims (the families of dead or injured people) through the provision of cash and food packages...According to the government, some 39,164 persons remain severely affected in Bandarban and Rangamati districts. ([UN RC Bangladesh, 31 Jul 2017](https://reliefweb.int/node/2149154))

Flooding has affected the eastern, southern and northern regions of Bangladesh. As of 14 August, 12 deaths have been confirmed, including six children. An estimated 586,000 people in 356 unions of 20 upazilas have been affected. The Government has opened 973 emergency flood shelters, hosting an estimated 68,500 people. The waters of 23 rivers have risen beyond the danger line and further heavy rain and an increased risk of landslides is forecast for coming days. The Government has allocated 31 million BDT and 10,630 MT of rice to flood-affected districts.  ([OCHA, 15 Aug 2017](https://reliefweb.int/node/2169969))

As of 20 August, 5.7 million people in 27 districts have been affected by floods with 300,000 people in emergency shelters, and 98 people known to have died. Access to affected areas is restricted with roads and bridges damaged. The Government allocated US$820,000 as well as rice and dry food parcels, and 1,945 local medical teams have deployed to prevent outbreaks of disease. ([OCHA, 21 Aug 2017](https://reliefweb.int/node/2179619))

As of 27 August, the Government of Bangladesh reports that the floods have affected 32 districts in the northern, north eastern and central parts of the country due to the overflowing of the Brahmaputra-Jamuna river, affecting a total of more than 8 million people. The Ministry of Disaster Management and Relief (MoDMR) informs that 335 shelters in flood-affected areas are sheltering more than 106,000 people. ([UN RC Bangladesh, 28 Aug 2017](https://reliefweb.int/node/2191624))

On 1 September 2017, the HCTT launched an [Emergency Response Plan](https://reliefweb.int/node/2198809) to complement the timely and effective response by the Government of Bangladesh. The plan is seeking US$12 million to provide immediate humanitarian assistance to 330,000 people (45 per cent men, 55 per cent women, 51 per cent children) (66,000 HH) for the next 6 months (August 2017 – January 2018), primarily in the six most affected districts: Gaibhandha, Dinajpur, Kurigram, Amalpur, Nilphamari and Sirajganj. ([UN RC Bangladesh, 4 Sep 2017](https://reliefweb.int/node/2201474))

As of 18 September, floodwaters had begun to recede in 30 of the 32 affected districts, according to the MoDMR. An estimated total of 103,855 houses are reported to have been destroyed and 633,792 have been partially damaged; 145 persons are known to have lost their lives due to the floods. According to an assessment conducted by the Shelter Cluster on 6-9 September 2017, vulnerable, marginalized and poorer communities were the worst affected by the floods, especially communities building with mud-houses or living on chars and embankments. While many are recovering, there remain specific groups that still have urgent needs for emergency shelter support. ([UN RC Bangladesh, 18 Sep 2017](https://reliefweb.int/node/2224954))

As of 28 September, widespread flooding has killed 145 people, affected 8 million people across 32 districts, destroyed 103,855 houses, and damaged 4,636 education infrastructure. According to the needs analysis report issued on 20 September, the priority concerns of flood-affected communities are food security, livelihood and shelter. In the flood-affected areas, most of the crop lands has been submerged for at least 5-7 days causing damage to crops, houses, infrastructures. Most of the houses are made of mud and straw and they have been fully damaged. Many people are still living in makeshifts shelters, in relatives’ home or under the open sky. ([UN RC Bangladesh, 28 Sep 2017](https://reliefweb.int/node/2247819/))
### Appeals & Response Plans

- [![UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/d2/13/d2138af8-b562-3716-a32c-40e1cd1e10ce.png) UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018)](https://reliefweb.int/node/2198809)

### Useful Links

- [Bangladesh Directorate General of Health Services: Health situation & interventions in flood affected areas](http://www.dghs.gov.bd/index.php/en/home/4601-health-situation-interventions-in-flood-affectedareas)",1,TIF_Calculated,1,1,Certain,FALSE
Event_2530,LS-2017-000068-BGD,6/13/2017,Dinajpur,25.6217,88.6354,Flash Flood,4/24/2017,8/2/2017,MODERATE_RISK,1,0,"Deadly mudslides triggered by torrential monsoon rains in southeastern Bangladesh are estimated to have claimed at least 135 lives. This disaster occurred just two weeks after Cyclone Mora killed 9 people and caused significant damage across the region. In addition to mudslides, the rains caused severe flooding in low-lying areas, causing significant damage to road and communication infrastructure. Remote communities in Bandarban, Chittagong and Rangamati districts have been cut off and remain without water, electricity, and food supplies. Communities of Rohingya refugees in Bandarban district may also have been affected. Further mudslides are feared due to continued rainfall.

The total estimated death toll currently stands at 98 from Rangamati district, 30 from Chittagong district and 7 from Bandarban district. Many others are injured and in need of medical assistance. ([UN RC, 14 Jun 2017](https://reliefweb.int/node/2075364))

Renewed mudslides in south-eastern Bangladesh have claimed additional lives and further damage to homes and infrastructure. Collapsing hillsides and heavy flooding are now estimated to have killed over 150 people across five districts. ([UN RC, 15 Jun 2017](https://reliefweb.int/node/2077774))

As of 16 June, floods and landslides in the Chittagong Hill Tract region and surrounding areas have killed 156 people. According to UNICEF, 30 to 40 per cent of water points in the affected areas are flooded.([OCHA, 19 Jun 2017](https://reliefweb.int/node/2082584))

The June landslides, which started on 13 June with a few episodes, resulted in heavy loss of life (160 persons), injury (187 persons), and destruction of houses (6,000 structures) and other key infrastructures despite being localized in impact. It is the worst landslide-related disaster since 2007. It affected about 80,000 persons across five districts: Bandarban, Chittagong, Cox’s Bazar, Khagrachari and, Rangamati. Among these people, 34, 000 were severely impacted as they lost their houses together with their belongings, basic necessities, livelihoods and food stocks.Approximately 46% of the most affected persons are from Rangamati, 25% from Bandarban, 25% from Chittagong, 2% from Cox’s Bazar and, 1% from Khagrachari. ([HCTT Response Plan, 12 Jul 2017](https://reliefweb.int/node/2118984))

Monsoon rains have triggered flooding across 11 districts in northeastern Bangladesh, affecting at least 1.3 million people as of 16 July. NGO partners report that vast areas of Moulvibazar and Sylhet remain under water affecting agricultural livelihoods. The Government has released cash grants and distributed food to the affected districts. ([OCHA, 17 Jul 2017](https://reliefweb.int/node/2125374))

On 22 and 23 July, new landslides affected the district of Bandarban in the Chittagong Hill Tracts, with preliminary reports indicating that 6 people have died and 4 people are still missing. Currently, 1,500 people in eight shelter camps are still receiving emergency shelter assistance and food assistance from national authorities. Complementing the government’s efforts, several humanitarian partners are providing shelter assistance, psychosocial support, NFIs and cash for food to 4,300 households. Other agencies are providing shelter, WASH and Sexual and Reproductive Health assistance to 1,500 households. ([OCHA, 24 Jul 2017](https://reliefweb.int/node/2135559))

As of the end of July 2017, national authorities are sheltering roughly 1,500 persons, who receive three cooked meals per day. National authorities are also supporting landslide victims (the families of dead or injured people) through the provision of cash and food packages...According to the government, some 39,164 persons remain severely affected in Bandarban and Rangamati districts. ([UN RC Bangladesh, 31 Jul 2017](https://reliefweb.int/node/2149154))

Flooding has affected the eastern, southern and northern regions of Bangladesh. As of 14 August, 12 deaths have been confirmed, including six children. An estimated 586,000 people in 356 unions of 20 upazilas have been affected. The Government has opened 973 emergency flood shelters, hosting an estimated 68,500 people. The waters of 23 rivers have risen beyond the danger line and further heavy rain and an increased risk of landslides is forecast for coming days. The Government has allocated 31 million BDT and 10,630 MT of rice to flood-affected districts.  ([OCHA, 15 Aug 2017](https://reliefweb.int/node/2169969))

As of 20 August, 5.7 million people in 27 districts have been affected by floods with 300,000 people in emergency shelters, and 98 people known to have died. Access to affected areas is restricted with roads and bridges damaged. The Government allocated US$820,000 as well as rice and dry food parcels, and 1,945 local medical teams have deployed to prevent outbreaks of disease. ([OCHA, 21 Aug 2017](https://reliefweb.int/node/2179619))

As of 27 August, the Government of Bangladesh reports that the floods have affected 32 districts in the northern, north eastern and central parts of the country due to the overflowing of the Brahmaputra-Jamuna river, affecting a total of more than 8 million people. The Ministry of Disaster Management and Relief (MoDMR) informs that 335 shelters in flood-affected areas are sheltering more than 106,000 people. ([UN RC Bangladesh, 28 Aug 2017](https://reliefweb.int/node/2191624))

On 1 September 2017, the HCTT launched an [Emergency Response Plan](https://reliefweb.int/node/2198809) to complement the timely and effective response by the Government of Bangladesh. The plan is seeking US$12 million to provide immediate humanitarian assistance to 330,000 people (45 per cent men, 55 per cent women, 51 per cent children) (66,000 HH) for the next 6 months (August 2017 – January 2018), primarily in the six most affected districts: Gaibhandha, Dinajpur, Kurigram, Amalpur, Nilphamari and Sirajganj. ([UN RC Bangladesh, 4 Sep 2017](https://reliefweb.int/node/2201474))

As of 18 September, floodwaters had begun to recede in 30 of the 32 affected districts, according to the MoDMR. An estimated total of 103,855 houses are reported to have been destroyed and 633,792 have been partially damaged; 145 persons are known to have lost their lives due to the floods. According to an assessment conducted by the Shelter Cluster on 6-9 September 2017, vulnerable, marginalized and poorer communities were the worst affected by the floods, especially communities building with mud-houses or living on chars and embankments. While many are recovering, there remain specific groups that still have urgent needs for emergency shelter support. ([UN RC Bangladesh, 18 Sep 2017](https://reliefweb.int/node/2224954))

As of 28 September, widespread flooding has killed 145 people, affected 8 million people across 32 districts, destroyed 103,855 houses, and damaged 4,636 education infrastructure. According to the needs analysis report issued on 20 September, the priority concerns of flood-affected communities are food security, livelihood and shelter. In the flood-affected areas, most of the crop lands has been submerged for at least 5-7 days causing damage to crops, houses, infrastructures. Most of the houses are made of mud and straw and they have been fully damaged. Many people are still living in makeshifts shelters, in relatives’ home or under the open sky. ([UN RC Bangladesh, 28 Sep 2017](https://reliefweb.int/node/2247819/))
### Appeals & Response Plans

- [![UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018) - Cover preview](https://reliefweb.int/sites/default/files/styles/small/public/previews/d2/13/d2138af8-b562-3716-a32c-40e1cd1e10ce.png) UN RC Bangladesh: Bangladesh: HCTT Response Plan - Monsoon Floods (August 2017-January 2018)](https://reliefweb.int/node/2198809)

### Useful Links

- [Bangladesh Directorate General of Health Services: Health situation & interventions in flood affected areas](http://www.dghs.gov.bd/index.php/en/home/4601-health-situation-interventions-in-flood-affectedareas)",1,TIF_Calculated,1,1,Certain,FALSE
